source,source_row_id,merged_row_id,url,title,target_price,log_target_price,target_price_source,target_price_is_outlier,target_price_missing,brand_clean,brand_grouped,brand_is_rare,model_clean,model_grouped,model_is_rare,ram_gb,storage_gb,screen_size_inch,cpu_name_raw,cpu_type,cpu_model_clean,cpu_brand,cpu_tier,gpu_tier,gpu_tier_v2,storage_type_clean,condition_clean,warranty_months,warranty_status,has_warranty,origin_clean,ram_missing,storage_missing,screen_missing,cpu_missing,gpu_missing,ram_suspicious,storage_suspicious,screen_suspicious,potential_dedicated_gpu,repair_mismatch,price_spread_clean_pct,flag_price_spread_warn,flag_price_spread_critical,is_soft_duplicate_spec,merged_spec_key,is_cross_source_soft_duplicate
websach,3487,9183,,,17810000.0,16.695270711414075,shop_price_median,False,False,Lenovo,Lenovo,False,Unknown,Unknown,,8.0,512.0,13.3,Intel Core i5,1240P,1240P,Intel,Mid-range,Intel Integrated,Intel Integrated,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.3677709152161706,True,False,False,Lenovo|Unknown|Intel|Mid-range|8|512|13.3|Intel Integrated,False
websach,3488,9184,,,12490000.0,16.34043896216581,shop_price_median,False,False,ASUS,ASUS,False,Unknown,Unknown,,4.0,512.0,15.6,AMD Ryzen 3,3250U,3250U,AMD,Entry,AMD Radeon,AMD Radeon,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.0591673338670936,False,False,False,ASUS|Unknown|AMD|Entry|4|512|15.6|AMD Radeon,False
websach,3489,9185,,,12800000.0,16.36495580701484,shop_price_median,False,False,Acer,Acer,False,Unknown,Unknown,,8.0,512.0,15.6,AMD Ryzen 5,3500U,3500U,AMD,Mid-range,AMD Radeon,AMD Radeon,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.125,False,False,True,Acer|Unknown|AMD|Mid-range|8|512|15.6|AMD Radeon,False
websach,3490,9186,,,26499000.0,17.09261759213265,shop_price_median,False,False,HP,HP,False,Unknown,Unknown,,16.0,512.0,13.3,Intel Core Ultra 5,125U,125U,Intel,Mid-range,Other GPU,Other GPU,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.0335861730631344,False,False,True,HP|Unknown|Intel|Mid-range|16|512|13.3|Other GPU,False
websach,3491,9187,,,23490000.0,16.972085399206403,shop_price_median,False,False,Lenovo,Lenovo,False,Unknown,Unknown,,16.0,1024.0,14.0,Intel Core Ultra 5,225U,225U,Intel,Mid-range,Other GPU,Other GPU,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.1022137079608344,False,False,True,Lenovo|Unknown|Intel|Mid-range|16|1024|14.0|Other GPU,False
websach,3492,9188,,,27490000.0,17.129332896518292,shop_price_median,False,False,Acer,Acer,False,Unknown,Unknown,,16.0,512.0,16.0,Intel Core 7,240H,240H,Intel,Unknown,RTX 4000,RTX 4000,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.1094943615860312,False,False,True,Acer|Unknown|Intel|Unknown|16|512|16.0|RTX 4000,False
websach,3493,9189,,,13690000.0,16.43217627031065,shop_price_median,False,False,Dell,Dell,False,Unknown,Unknown,,8.0,512.0,15.6,Intel Core i5,1235U,1235U,Intel,Mid-range,Intel Integrated,Intel Integrated,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.0,False,False,True,Dell|Unknown|Intel|Mid-range|8|512|15.6|Intel Integrated,False
websach,3494,9190,,,15650000.0,16.5659815388482,shop_price_median,False,False,Acer,Acer,False,Unknown,Unknown,,8.0,512.0,15.6,Intel Core i5,11400H,11400H,Intel,Mid-range,Unknown,Unknown,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,True,False,False,False,False,False,0.5329073482428115,True,True,True,Acer|Unknown|Intel|Mid-range|8|512|15.6|Unknown,False
websach,3495,9191,,,19500000.0,16.785925074816024,shop_price_median,False,False,ASUS,ASUS,False,Unknown,Unknown,,8.0,512.0,15.6,AMD Ryzen 7,6800H,6800H,AMD,Upper-mid,Other RTX,Other RTX,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.0558974358974359,False,False,True,ASUS|Unknown|AMD|Upper-mid|8|512|15.6|Other RTX,False
websach,3496,9192,,,12690000.0,16.356324918492774,shop_price_median,False,False,ASUS,ASUS,False,Unknown,Unknown,,8.0,512.0,14.0,Intel core 3,100U,100U,Intel,Unknown,Other GPU,Other GPU,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.107171000788022,False,False,True,ASUS|Unknown|Intel|Unknown|8|512|14.0|Other GPU,False
websach,3497,9193,,,15799000.0,16.575457268150128,shop_price_median,False,False,ASUS,ASUS,False,Unknown,Unknown,,8.0,512.0,15.6,Intel Core i7,1355U,1355U,Intel,Upper-mid,Intel Integrated,Intel Integrated,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.0595607316918792,False,False,False,ASUS|Unknown|Intel|Upper-mid|8|512|15.6|Intel Integrated,False
websach,3498,9194,,,16990000.0,16.648135552506265,shop_price_median,False,False,Lenovo,Lenovo,False,Unknown,Unknown,,16.0,512.0,14.0,Intel Core 5,120U,120U,Intel,Unknown,Other GPU,Other GPU,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.0877575044143613,False,False,False,Lenovo|Unknown|Intel|Unknown|16|512|14.0|Other GPU,False
websach,3499,9195,,,39180000.0,17.483676996003894,shop_price_median,False,False,ASUS,ASUS,False,Unknown,Unknown,,8.0,512.0,13.3,Intel Core i7,8550U,8550U,Intel,Upper-mid,Intel Integrated,Intel Integrated,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.3409903011740684,True,False,False,ASUS|Unknown|Intel|Upper-mid|8|512|13.3|Intel Integrated,False
websach,3500,9196,,,24390000.0,17.009683811192513,shop_price_median,False,False,Dell,Dell,False,Unknown,Unknown,,8.0,256.0,14.0,Intel Core i7,1165G7,1165G7,Intel,Upper-mid,Intel Integrated,Intel Integrated,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.0365313653136531,False,False,True,Dell|Unknown|Intel|Upper-mid|8|256|14.0|Intel Integrated,False
websach,3501,9197,,,43990000.0,17.59947291605734,shop_price_median,False,False,MSI,MSI,False,Unknown,Unknown,,32.0,1024.0,16.0,Intel Core Ultra 9,288V,288V,Intel,High-end,Intel Integrated,Intel Integrated,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.1248238235962718,False,False,False,MSI|Unknown|Intel|High-end|32|1024|16.0|Intel Integrated,False
websach,3502,9198,,,20680000.0,16.8446776559604,shop_price_median,False,False,Dell,Dell,False,Unknown,Unknown,,8.0,512.0,14.0,Intel Core i5,10210U,10210U,Intel,Mid-range,Other GPU,Other GPU,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.0347678916827853,False,False,True,Dell|Unknown|Intel|Mid-range|8|512|14.0|Other GPU,False
websach,3503,9199,,,27699000.0,17.13690690552526,shop_price_median,False,False,MSI,MSI,False,Unknown,Unknown,,16.0,512.0,15.6,Intel Core i5,10300H,10300H,Intel,Mid-range,Other RTX,Other RTX,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.051987436369544,False,False,False,MSI|Unknown|Intel|Mid-range|16|512|15.6|Other RTX,False
websach,3504,9200,,,27900000.0,17.14413728263389,shop_price_median,False,False,Acer,Acer,False,Unknown,Unknown,,16.0,512.0,16.0,Intel Core i7,13700HX,13700HX,Intel,Upper-mid,RTX 4000,RTX 4000,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.007168458781362,False,False,True,Acer|Unknown|Intel|Upper-mid|16|512|16.0|RTX 4000,False
websach,3505,9201,,,23190000.0,16.959231752353748,shop_price_median,False,False,Gigabyte,Gigabyte,False,Unknown,Unknown,,16.0,512.0,15.6,Intel Core i5,10500H,10500H,Intel,Mid-range,Other RTX,Other RTX,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.0427339370418283,False,False,False,Gigabyte|Unknown|Intel|Mid-range|16|512|15.6|Other RTX,False
websach,3506,9202,,,14690000.0,16.502677616223576,shop_price_median,False,False,Dell,Dell,False,Unknown,Unknown,,8.0,512.0,15.6,Intel Core i5,1334U,1334U,Intel,Mid-range,Intel Integrated,Intel Integrated,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.0198093941456773,False,False,True,Dell|Unknown|Intel|Mid-range|8|512|15.6|Intel Integrated,False
websach,3507,9203,,,15480000.0,16.555059490725338,shop_price_median,False,False,HP,HP,False,Unknown,Unknown,,8.0,256.0,15.6,Intel Core i5,1135G7,1135G7,Intel,Mid-range,Intel Integrated,Intel Integrated,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.0316537467700258,False,False,True,HP|Unknown|Intel|Mid-range|8|256|15.6|Intel Integrated,False
websach,3508,9204,,,25590000.0,17.057712247213736,shop_price_median,False,False,Gigabyte,Gigabyte,False,Unknown,Unknown,,16.0,512.0,17.3,Intel Core i7,11800H,11800H,Intel,Upper-mid,Other RTX,Other RTX,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.0039077764751856,False,False,True,Gigabyte|Unknown|Intel|Upper-mid|16|512|17.3|Other RTX,False
websach,3509,9205,,,30999000.0,17.249465536123708,shop_price_median,False,False,Lenovo,Lenovo,False,Unknown,Unknown,,16.0,512.0,13.3,Intel Core Ultra 5,225H,225H,Intel,Mid-range,Intel Integrated,Intel Integrated,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.0674215297267653,False,False,True,Lenovo|Unknown|Intel|Mid-range|16|512|13.3|Intel Integrated,False
websach,3510,9206,,,36490000.0,17.412548835817397,shop_price_median,False,False,Unknown,Unknown,False,Unknown,Unknown,,16.0,,,Apple M2,8-core CPU,8-CORE CPU,Apple,Mid-range,Apple GPU,Apple GPU,Unknown,Unknown,,Unknown,,Unknown,False,True,True,False,False,False,False,False,False,False,0.0496026308577692,False,False,False,Unknown|Unknown|Apple|Mid-range|16|Unknown|Unknown|Apple GPU,False
websach,3511,9207,,,24490000.0,17.01377546976134,shop_price_median,False,False,ASUS,ASUS,False,Unknown,Unknown,,16.0,512.0,16.0,Intel Core Ultra 5,225H,225H,Intel,Mid-range,Intel Integrated,Intel Integrated,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.2613311555737035,False,False,True,ASUS|Unknown|Intel|Mid-range|16|512|16.0|Intel Integrated,False
websach,3512,9208,,,38490000.0,17.465909051240704,shop_price_median,False,False,MSI,MSI,False,Unknown,Unknown,,32.0,1024.0,16.0,Intel Core Ultra 9,275HX,275HX,Intel,High-end,RTX 5000,RTX 5000,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.1135359833723045,False,False,True,MSI|Unknown|Intel|High-end|32|1024|16.0|RTX 5000,False
websach,3513,9209,,,8290000.0,15.930560647738732,shop_price_median,False,False,Unknown,Unknown,False,Unknown,Unknown,,4.0,,,Intel Core i5,1135G7,1135G7,Intel,Mid-range,Intel Integrated,Intel Integrated,Unknown,Unknown,,Unknown,,Unknown,False,True,True,False,False,False,False,False,False,False,0.4463208685162846,True,False,True,Unknown|Unknown|Intel|Mid-range|4|Unknown|Unknown|Intel Integrated,False
websach,3514,9210,,,14290000.0,16.475070619885052,shop_price_median,False,False,Dell,Dell,False,Unknown,Unknown,,8.0,1024.0,14.0,Intel Core i5,8265U,8265U,Intel,Mid-range,Intel Integrated,Intel Integrated,HDD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.0279916025192442,False,False,False,Dell|Unknown|Intel|Mid-range|8|1024|14.0|Intel Integrated,False
websach,3515,9211,,,28500000.0,17.1654146803266,shop_price_median,False,False,Dell,Dell,False,Unknown,Unknown,,16.0,512.0,13.4,Intel Core i7,1250U,1250U,Intel,Upper-mid,Intel Integrated,Intel Integrated,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.0143859649122807,False,False,False,Dell|Unknown|Intel|Upper-mid|16|512|13.4|Intel Integrated,False
websach,3516,9212,,,25400000.0,17.050259771358842,shop_price_median,False,False,Lenovo,Lenovo,False,Unknown,Unknown,,,1024.0,16.0,Ryzen 7,8845H,8845H,AMD,Upper-mid,RTX 4000,RTX 4000,SSD,Unknown,,Unknown,,Unknown,True,False,False,False,False,False,False,False,False,False,0.2028735826771653,False,False,False,Lenovo|Unknown|AMD|Upper-mid|Unknown|1024|16.0|RTX 4000,False
websach,3517,9213,,,18000000.0,16.705882371415992,shop_price_median,False,False,ASUS,ASUS,False,Unknown,Unknown,,8.0,512.0,15.6,Intel Core i5,11400H,11400H,Intel,Mid-range,Other RTX,Other RTX,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.2055,False,False,True,ASUS|Unknown|Intel|Mid-range|8|512|15.6|Other RTX,False
websach,3518,9214,,,15790000.0,16.574887449563047,shop_price_median,False,False,ASUS,ASUS,False,Unknown,Unknown,,4.0,1024.0,14.0,Intel Core i5,8250U,8250U,Intel,Mid-range,Other GPU,Other GPU,HDD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.0791640278657378,False,False,True,ASUS|Unknown|Intel|Mid-range|4|1024|14.0|Other GPU,False
websach,3519,9215,,,10290000.0,16.14668320499196,shop_price_median,False,False,HP,HP,False,Unknown,Unknown,,8.0,512.0,14.0,AMD Ryzen 5,5625U,5625U,AMD,Mid-range,AMD Radeon,AMD Radeon,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.1661807580174927,False,False,False,HP|Unknown|AMD|Mid-range|8|512|14.0|AMD Radeon,False
websach,3520,9216,,,28950000.0,17.181080796525592,shop_price_median,False,False,Lenovo,Lenovo,False,Unknown,Unknown,,8.0,512.0,15.6,AMD Ryzen 5,5600H,5600H,AMD,Mid-range,Other RTX,Other RTX,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.1687392055267703,False,False,True,Lenovo|Unknown|AMD|Mid-range|8|512|15.6|Other RTX,False
websach,3521,9217,,,29990000.0,17.21637458406964,shop_price_median,False,False,HP,HP,False,Unknown,Unknown,,16.0,512.0,16.1,Intel Core i7,13700HX,13700HX,Intel,Upper-mid,RTX 4000,RTX 4000,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.2816272090696899,False,False,True,HP|Unknown|Intel|Upper-mid|16|512|16.1|RTX 4000,False
websach,3522,9218,,,27490000.0,17.129332896518292,shop_price_median,False,False,Lenovo,Lenovo,False,Unknown,Unknown,,24.0,512.0,14.0,Intel Core i5,1240P,1240P,Intel,Mid-range,Other GPU,Other GPU,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.149145143688614,False,False,False,Lenovo|Unknown|Intel|Mid-range|24|512|14.0|Other GPU,False
websach,3523,9219,,,21390000.0,16.878434127809406,shop_price_median,False,False,Dell,Dell,False,Unknown,Unknown,,16.0,512.0,16.0,Intel Core i5,1240P,1240P,Intel,Mid-range,Intel Integrated,Intel Integrated,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.1683496961196821,False,False,True,Dell|Unknown|Intel|Mid-range|16|512|16.0|Intel Integrated,False
websach,3524,9220,,,15490000.0,16.555705276950828,shop_price_median,False,False,Lenovo,Lenovo,False,Unknown,Unknown,,8.0,512.0,16.0,Intel Core i5,13420H,13420H,Intel,Mid-range,Intel Integrated,Intel Integrated,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.3873466752743705,True,False,False,Lenovo|Unknown|Intel|Mid-range|8|512|16.0|Intel Integrated,False
websach,3525,9221,,,9015500.0,16.014455987118637,shop_price_median,False,False,ASUS,ASUS,False,Unknown,Unknown,,4.0,1024.0,15.6,Intel Core i3,7100U,7100U,Intel,Entry,Other GPU,Other GPU,HDD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.4658643447396151,True,False,True,ASUS|Unknown|Intel|Entry|4|1024|15.6|Other GPU,False
websach,3526,9222,,,12567000.0,16.346584968170763,shop_price_median,False,False,ASUS,ASUS,False,Unknown,Unknown,,4.0,512.0,14.0,Intel Core i3,10110U,10110U,Intel,Entry,Intel Integrated,Intel Integrated,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.0946128749900533,False,False,False,ASUS|Unknown|Intel|Entry|4|512|14.0|Intel Integrated,False
websach,3527,9223,,,37050000.0,17.427778936696924,shop_price_median,False,False,MSI,MSI,False,Unknown,Unknown,,16.0,1024.0,16.0,Intel Core i9,14900HX,14900HX,Intel,High-end,RTX 4000,RTX 4000,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.1756815114709851,False,False,False,MSI|Unknown|Intel|High-end|16|1024|16.0|RTX 4000,False
websach,3528,9224,,,20900000.0,16.855259764781927,shop_price_median,False,False,ASUS,ASUS,False,Unknown,Unknown,,16.0,512.0,15.6,AMD Ryzen 7,7435HS,7435HS,AMD,Upper-mid,RTX 4000,RTX 4000,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.2435406698564593,False,False,True,ASUS|Unknown|AMD|Upper-mid|16|512|15.6|RTX 4000,False
websach,3529,9225,,,25740000.0,17.063556798982294,shop_price_median,False,False,Dell,Dell,False,Unknown,Unknown,,16.0,512.0,14.0,Intel Core Ultra 5,225U,225U,Intel,Mid-range,Other GPU,Other GPU,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.1491841491841491,False,False,False,Dell|Unknown|Intel|Mid-range|16|512|14.0|Other GPU,False
websach,3530,9226,,,27500000.0,17.129696599000436,shop_price_median,False,False,Lenovo,Lenovo,False,Unknown,Unknown,,16.0,512.0,14.0,Intel Core i7,1365U,1365U,Intel,Upper-mid,Intel Integrated,Intel Integrated,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.3272727272727272,True,False,False,Lenovo|Unknown|Intel|Upper-mid|16|512|14.0|Intel Integrated,False
websach,3531,9227,,,18800000.0,16.749367480991666,shop_price_median,False,False,HP,HP,False,Unknown,Unknown,,16.0,512.0,15.6,Intel Core i7,1355U,1355U,Intel,Upper-mid,Intel Integrated,Intel Integrated,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.0319148936170212,False,False,True,HP|Unknown|Intel|Upper-mid|16|512|15.6|Intel Integrated,False
websach,3532,9228,,,35000000.0,17.370858648025116,shop_price_median,False,False,Gigabyte,Gigabyte,False,Unknown,Unknown,,16.0,1024.0,16.0,Intel Core i7,13620H,13620H,Intel,Upper-mid,RTX 5000,RTX 5000,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.2028571428571428,False,False,True,Gigabyte|Unknown|Intel|Upper-mid|16|1024|16.0|RTX 5000,False
websach,3533,9229,,,14490000.0,16.488969383309975,shop_price_median,False,False,Unknown,Unknown,False,Unknown,Unknown,,8.0,,14.0,Intel Core i5,1135G7,1135G7,Intel,Mid-range,Unknown,Unknown,Unknown,Unknown,,Unknown,,Unknown,False,True,False,False,True,False,False,False,False,False,0.0624568668046928,False,False,True,Unknown|Unknown|Intel|Mid-range|8|Unknown|14.0|Unknown,False
websach,3534,9230,,,8890000.0,16.00043771997602,shop_price_median,False,False,HP,HP,False,Unknown,Unknown,,4.0,256.0,14.0,Intel Core i3,1005G1,1005G1,Intel,Entry,Intel Integrated,Intel Integrated,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.2755905511811024,False,False,True,HP|Unknown|Intel|Entry|4|256|14.0|Intel Integrated,False
websach,3535,9231,,,18890000.0,16.754143292415755,shop_price_median,False,False,MSI,MSI,False,Unknown,Unknown,,8.0,512.0,15.6,Intel Core i5,12450H,12450H,Intel,Mid-range,Other RTX,Other RTX,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.1106934886183165,False,False,True,MSI|Unknown|Intel|Mid-range|8|512|15.6|Other RTX,False
websach,3536,9232,,,17950000.0,16.703100728608867,shop_price_median,False,False,MSI,MSI,False,Unknown,Unknown,,8.0,512.0,15.6,AMD Ryzen 5,5500U,5500U,AMD,Mid-range,AMD Radeon,AMD Radeon,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.0222284122562674,False,False,False,MSI|Unknown|AMD|Mid-range|8|512|15.6|AMD Radeon,False
websach,3537,9233,,,51999000.0,17.766735064822697,shop_price_median,False,False,HP,HP,False,Unknown,Unknown,,32.0,1024.0,16.0,Intel Core i7,14700HX,14700HX,Intel,Upper-mid,RTX 4000,RTX 4000,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.2949864420469624,False,False,False,HP|Unknown|Intel|Upper-mid|32|1024|16.0|RTX 4000,False
websach,3538,9234,,,10290000.0,16.14668320499196,shop_price_median,False,False,ASUS,ASUS,False,Unknown,Unknown,,8.0,256.0,15.6,Intel Core i5,1135G7,1135G7,Intel,Mid-range,Intel Integrated,Intel Integrated,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.6540330417881438,True,True,False,ASUS|Unknown|Intel|Mid-range|8|256|15.6|Intel Integrated,False
websach,3539,9235,,,14450000.0,16.486205041726866,shop_price_median,False,False,Lenovo,Lenovo,False,Unknown,Unknown,,16.0,1024.0,15.6,Intel Core i5,12450H,12450H,Intel,Mid-range,Intel Integrated,Intel Integrated,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.0616608996539792,False,False,False,Lenovo|Unknown|Intel|Mid-range|16|1024|15.6|Intel Integrated,False
websach,3540,9236,,,48990000.0,17.707126774027085,shop_price_median,False,False,MSI,MSI,False,Unknown,Unknown,,32.0,512.0,15.6,Intel Core i9,14900HX,14900HX,Intel,High-end,RTX 5000,RTX 5000,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.2061645233721167,False,False,False,MSI|Unknown|Intel|High-end|32|512|15.6|RTX 5000,False
websach,3541,9237,,,14690000.0,16.502677616223576,shop_price_median,False,False,HP,HP,False,Unknown,Unknown,,4.0,1024.0,15.6,Intel Core i5,8250U,8250U,Intel,Mid-range,Other GPU,Other GPU,HDD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.0673927842069435,False,False,True,HP|Unknown|Intel|Mid-range|4|1024|15.6|Other GPU,False
websach,3542,9238,,,9800000.0,16.097893045681612,shop_price_median,False,False,HP,HP,False,Unknown,Unknown,,4.0,1024.0,15.6,Intel Core i5,8265U,8265U,Intel,Mid-range,Other GPU,Other GPU,HDD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.5091836734693878,True,True,True,HP|Unknown|Intel|Mid-range|4|1024|15.6|Other GPU,False
websach,3543,9239,,,11250000.0,16.23587877550359,shop_price_median,False,False,HP,HP,False,Unknown,Unknown,,8.0,256.0,15.6,Intel Core i5,1235U,1235U,Intel,Mid-range,Intel Integrated,Intel Integrated,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.4168888888888888,True,False,True,HP|Unknown|Intel|Mid-range|8|256|15.6|Intel Integrated,False
websach,3544,9240,,,18900000.0,16.75467253293992,shop_price_median,False,False,Dell,Dell,False,Unknown,Unknown,,8.0,512.0,16.0,Intel Core 5,120U,120U,Intel,Unknown,Other GPU,Other GPU,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.1925396825396825,False,False,False,Dell|Unknown|Intel|Unknown|8|512|16.0|Other GPU,False
websach,3545,9241,,,11990000.0,16.29958361040653,shop_price_median,False,False,HP,HP,False,Unknown,Unknown,,8.0,256.0,15.6,Intel Core i5,1135G7,1135G7,Intel,Mid-range,Intel Integrated,Intel Integrated,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.2486238532110092,False,False,True,HP|Unknown|Intel|Mid-range|8|256|15.6|Intel Integrated,False
websach,3546,9242,,,58600000.0,17.886245271612086,shop_price_median,False,False,ASUS,ASUS,False,Unknown,Unknown,,32.0,1024.0,18.0,Intel Core Ultra 9,275HX,275HX,Intel,High-end,RTX 5000,RTX 5000,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.0331058020477815,False,False,True,ASUS|Unknown|Intel|High-end|32|1024|18.0|RTX 5000,False
websach,3547,9243,,,29090000.0,17.185905064847457,shop_price_median,False,False,MSI,MSI,False,Unknown,Unknown,,16.0,512.0,14.0,Intel Core i7,1195G7,1195G7,Intel,Upper-mid,GTX,GTX,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.0343760742523203,False,False,False,MSI|Unknown|Intel|Upper-mid|16|512|14.0|GTX,False
websach,3548,9244,,,11490000.0,16.256987736857138,shop_price_median,False,False,HP,HP,False,Unknown,Unknown,,8.0,256.0,15.6,Intel core i3,1315U,1315U,Intel,Entry,Intel Integrated,Intel Integrated,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.0870322019147084,False,False,True,HP|Unknown|Intel|Entry|8|256|15.6|Intel Integrated,False
websach,3549,9245,,,19800000.0,16.801192546169812,shop_price_median,False,False,Avita,Other,True,Unknown,Unknown,,8.0,,14.0,Intel Core i7,10510U,10510U,Intel,Upper-mid,Intel Integrated,Intel Integrated,Unknown,Unknown,,Unknown,,Unknown,False,True,False,False,False,False,False,False,False,False,0.0585858585858585,False,False,False,Other|Unknown|Intel|Upper-mid|8|Unknown|14.0|Intel Integrated,False
websach,3550,9246,,,22790000.0,16.94183244510076,shop_price_median,False,False,ASUS,ASUS,False,Unknown,Unknown,,16.0,512.0,15.6,AMD Ryzen 7,5800H,5800H,AMD,Upper-mid,Other RTX,Other RTX,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.0083369899078543,False,False,True,ASUS|Unknown|AMD|Upper-mid|16|512|15.6|Other RTX,False
websach,3551,9247,,,12900000.0,16.372737946851277,shop_price_median,False,False,Unknown,Unknown,False,Unknown,Unknown,,8.0,,,Intel Core i7,1165G7,1165G7,Intel,Upper-mid,Intel Integrated,Intel Integrated,Unknown,Unknown,,Unknown,,Unknown,False,True,True,False,False,False,False,False,False,False,0.3302325581395349,True,False,False,Unknown|Unknown|Intel|Upper-mid|8|Unknown|Unknown|Intel Integrated,False
websach,3552,9248,,,20990000.0,16.85955673943855,shop_price_median,False,False,Lenovo,Lenovo,False,Unknown,Unknown,,16.0,512.0,14.0,AMD Ryzen 5,7535HS,7535HS,AMD,Mid-range,AMD Radeon,AMD Radeon,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.338256312529776,True,False,False,Lenovo|Unknown|AMD|Mid-range|16|512|14.0|AMD Radeon,False
websach,3553,9249,,,22600000.0,16.933460508490302,shop_price_median,False,False,MSI,MSI,False,Unknown,Unknown,,8.0,512.0,15.6,,10750H,10750H,Intel,Unknown,GTX,GTX,SSD,Unknown,,Unknown,,Unknown,False,False,False,False,False,False,False,False,False,False,0.6721238938053097,True,True,True,MSI|Unknown|Intel|Unknown|8|512|15.6|GTX,False
